Component-value,Component-alias,Demographic-value,Demographic-alias,Month (abbv)-value,Month (abbv)-alias,SUM(Encounter Count)-alias,ATTR(Demographic (copy))-alias,Citizenship Grouping,Title of Authority
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,4,Accompanied Minors,Honduras,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,7,Accompanied Minors,Honduras,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,27,Accompanied Minors,Honduras,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,2,Accompanied Minors,Honduras,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,7,Accompanied Minors,Honduras,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,131,UC / Single Minors,Honduras,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,26,UC / Single Minors,Honduras,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,15,UC / Single Minors,Honduras,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,36,UC / Single Minors,Honduras,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,20,UC / Single Minors,Honduras,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,34,UC / Single Minors,Honduras,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,8027,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,248,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,1269,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,1924,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,2031,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,2555,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,4062,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,559,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,757,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,960,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,937,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,849,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,50075,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,9952,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,8979,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,10328,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,10161,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,10655,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,12718,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,2523,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,1999,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,2597,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,2958,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,2641,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,8199,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,1071,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,1224,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,2387,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,1665,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,1852,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,29158,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,6358,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,5756,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,5344,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,5538,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,6162,Single Adults,Honduras,all
%all%,%all%,%all%,%all%,%all%,%all%,62342,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,FEB,FEB,10789,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,JAN,JAN,11027,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,DEC,DEC,13275,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,NOV,NOV,13151,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,OCT,OCT,14100,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,12111,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,824,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,2010,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,2892,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,2972,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,3413,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,1,Accompanied Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,1,Accompanied Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,131,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,26,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,15,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,36,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,20,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,34,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,8027,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,248,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,1269,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,1924,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,2031,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,2555,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,3952,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,550,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,726,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,932,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,920,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,824,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,17198,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,3355,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,2603,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,3727,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,3846,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,3667,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,12709,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,2515,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,1999,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,2597,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,2957,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,2641,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,2006,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,248,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,247,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,648,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,413,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,450,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,2483,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,592,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,357,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,482,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,476,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,576,Single Adults,Honduras,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,29309,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,FEB,FEB,4179,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,4613,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,6619,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,6818,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,7080,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,156,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,13,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,38,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,55,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,18,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,32,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,46,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,4,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,7,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,27,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,1,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,7,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,110,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,9,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,31,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,28,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,17,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,25,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,32877,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,6597,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,6376,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,6601,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,6315,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,6988,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,9,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,8,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,1,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,6193,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,823,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,977,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,1739,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,1252,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,1402,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,26675,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,5766,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,5399,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,4862,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,5062,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,5586,Single Adults,Honduras,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,33033,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,6610,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,6414,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,6656,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,6333,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,7020,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,46989,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,5795,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,9807,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,11622,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,10335,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,9430,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,981,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,168,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,191,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,226,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,194,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,202,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,1207,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,207,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,228,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,293,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,233,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,246,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,20564,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,913,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,4137,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,6050,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,5122,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,4342,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,24237,Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,4507,Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,5251,Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,5053,Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,4786,Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,4640,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,253701,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,58708,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,52435,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,36752,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,49016,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,56790,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,10253,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,2415,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,2191,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,1583,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,1882,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,2182,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,20092,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,6210,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,4497,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,3556,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,3083,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,2746,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,223356,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,50083,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,45747,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,31613,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,44051,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,51862,Single Adults,Mexico,all
%all%,%all%,%all%,%all%,%all%,%all%,300690,%many-values%,Mexico,all
%all%,%all%,%all%,%all%,FEB,FEB,64503,%many-values%,Mexico,all
%all%,%all%,%all%,%all%,JAN,JAN,62242,%many-values%,Mexico,all
%all%,%all%,%all%,%all%,DEC,DEC,48374,%many-values%,Mexico,all
%all%,%all%,%all%,%all%,NOV,NOV,59351,%many-values%,Mexico,all
%all%,%all%,%all%,%all%,OCT,OCT,66220,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,38632,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,4156,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,8282,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,9959,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,8626,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,7609,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,274,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,24,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,83,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,63,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,56,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,48,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,1207,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,207,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,228,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,293,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,233,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,246,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,20564,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,913,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,4137,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,6050,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,5122,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,4342,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,16587,Single Adults,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,3012,Single Adults,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,3834,Single Adults,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,3553,Single Adults,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,3215,Single Adults,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,2973,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,54259,%many-values%,Mexico,Title 8
