Component-value,Component-alias,Demographic-value,Demographic-alias,Month (abbv)-value,Month (abbv)-alias,SUM(Encounter Count)-alias,ATTR(Demographic (copy))-alias,Citizenship Grouping,Title of Authority
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,104,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,34,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,383,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,98,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,94,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,84,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,66,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,41,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,84780,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,13501,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,11718,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,17860,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,19924,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,21777,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,13803,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,2767,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,1945,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,2586,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,3365,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,3140,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,33272,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,3596,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,3644,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,7014,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,8599,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,10419,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,37705,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,7138,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,6129,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,8260,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,7960,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,8218,Single Adults,Honduras,all
%all%,%all%,%all%,%all%,%all%,%all%,86006,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,FEB,FEB,13887,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,JAN,JAN,12003,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,DEC,DEC,18145,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,NOV,NOV,20112,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,OCT,OCT,21859,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,1128,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,361,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,272,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,268,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,163,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,64,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,%all%,%all%,7,Accompanied Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,FEB,FEB,3,Accompanied Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,NOV,NOV,4,Accompanied Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,58,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,17,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,8,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,17,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,10,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,6,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,763,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,261,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,183,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,181,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,104,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,34,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,300,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,80,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,81,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,70,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,45,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,24,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,27920,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,4024,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,2913,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,5746,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,7302,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,7935,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,13801,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,2766,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,1945,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,2586,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,3364,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,3140,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,11652,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,714,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,612,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,2626,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,3403,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,4297,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,2467,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,544,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,356,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,534,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,535,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,498,Single Adults,Honduras,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,29048,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,FEB,FEB,4385,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,3185,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,6014,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,7465,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,7999,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,98,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,25,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,13,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,17,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,25,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,18,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,%all%,%all%,15,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,FEB,FEB,7,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,DEC,DEC,3,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,NOV,NOV,4,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,OCT,OCT,1,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,83,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,18,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,13,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,14,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,21,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,17,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,56860,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,9477,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,8805,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,12114,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,12622,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,13842,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,2,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,1,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,1,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,21620,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,2882,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,3032,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,4388,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,5196,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,6122,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,35238,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,6594,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,5773,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,7726,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,7425,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,7720,Single Adults,Honduras,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,56958,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,9502,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,8818,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,12131,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,12647,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,13860,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,21730,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,4666,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,4644,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,4575,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,4694,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,3151,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,%all%,%all%,1163,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,FEB,FEB,204,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,JAN,JAN,221,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,DEC,DEC,280,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,NOV,NOV,280,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,OCT,OCT,178,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,603,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,128,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,107,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,112,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,143,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,113,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,1743,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,322,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,384,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,430,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,447,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,160,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,18221,Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,4012,Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,3932,Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,3753,Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,3824,Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,2700,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,291101,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,66544,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,55588,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,46894,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,59167,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,62908,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,10679,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,2496,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,2054,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,1783,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,2039,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,2307,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,8983,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,1699,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,1489,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,1928,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,1986,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,1881,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,271439,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,62349,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,52045,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,43183,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,55142,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,58720,Single Adults,Mexico,all
%all%,%all%,%all%,%all%,%all%,%all%,312831,%many-values%,Mexico,all
%all%,%all%,%all%,%all%,FEB,FEB,71210,%many-values%,Mexico,all
%all%,%all%,%all%,%all%,JAN,JAN,60232,%many-values%,Mexico,all
%all%,%all%,%all%,%all%,DEC,DEC,51469,%many-values%,Mexico,all
%all%,%all%,%all%,%all%,NOV,NOV,63861,%many-values%,Mexico,all
%all%,%all%,%all%,%all%,OCT,OCT,66059,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,11398,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,2507,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,2566,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,2423,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,2494,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,1408,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,%all%,%all%,308,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,FEB,FEB,38,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,JAN,JAN,62,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,DEC,DEC,69,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,NOV,NOV,73,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,AM,OCT,OCT,66,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,603,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,128,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,107,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,112,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,143,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,113,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,1743,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,322,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,384,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,430,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,447,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,160,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,8744,Single Adults,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,2019,Single Adults,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,2013,Single Adults,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,1812,Single Adults,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,1831,Single Adults,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,1069,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,22043,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,5488,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,4218,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,3725,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,4177,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,4435,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,10674,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,2495,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,2053,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,1783,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,2036,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,2307,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,761,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,166,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,118,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,186,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,140,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,151,FMUA,Mexico,Title 8
