Component-value,Component-alias,Demographic-value,Demographic-alias,Month (abbv)-value,Month (abbv)-alias,SUM(Encounter Count)-alias,ATTR(Demographic (copy))-alias,Citizenship Grouping,Title of Authority
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,738,FMUA,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,638,FMUA,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,2070,Single Adults,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,440,Single Adults,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,340,Single Adults,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,240,Single Adults,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,361,Single Adults,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,361,Single Adults,Guatemala,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,328,Single Adults,Guatemala,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,35790,%many-values%,Guatemala,Title 8
%all%,%all%,%all%,%all%,MAR,MAR,6392,%many-values%,Guatemala,Title 8
%all%,%all%,%all%,%all%,FEB,FEB,5620,%many-values%,Guatemala,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,3707,%many-values%,Guatemala,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,6853,%many-values%,Guatemala,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,7150,%many-values%,Guatemala,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,6068,%many-values%,Guatemala,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,127,%many-values%,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,MAR,MAR,15,%many-values%,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,11,%many-values%,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,19,Single Adults,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,31,Single Adults,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,29,%many-values%,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,22,%many-values%,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,8,Accompanied Minors,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAR,MAR,1,Accompanied Minors,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,2,Accompanied Minors,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,2,Accompanied Minors,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,3,Accompanied Minors,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,119,Single Adults,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAR,MAR,14,Single Adults,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,9,Single Adults,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,19,Single Adults,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,31,Single Adults,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,27,Single Adults,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,19,Single Adults,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,78347,%many-values%,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAR,MAR,14948,%many-values%,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,12576,%many-values%,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,10129,%many-values%,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,14123,%many-values%,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,13290,%many-values%,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,13281,%many-values%,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,13446,FMUA,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAR,MAR,1965,FMUA,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,1844,FMUA,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,1319,FMUA,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,1971,FMUA,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,2851,FMUA,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,3496,FMUA,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,64901,Single Adults,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,12983,Single Adults,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,10732,Single Adults,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,8810,Single Adults,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,12152,Single Adults,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,10439,Single Adults,Guatemala,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,9785,Single Adults,Guatemala,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,78474,%many-values%,Guatemala,Title 42
%all%,%all%,%all%,%all%,MAR,MAR,14963,%many-values%,Guatemala,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,12587,%many-values%,Guatemala,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,10148,%many-values%,Guatemala,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,14154,%many-values%,Guatemala,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,13319,%many-values%,Guatemala,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,13303,%many-values%,Guatemala,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,1730,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,%all%,%all%,MAR,MAR,504,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,386,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,285,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,285,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,188,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,82,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,35,Accompanied Minors,Honduras,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAR,MAR,13,Accompanied Minors,Honduras,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,10,Accompanied Minors,Honduras,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,3,Accompanied Minors,Honduras,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,8,Accompanied Minors,Honduras,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,1,Accompanied Minors,Honduras,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,77,UC / Single Minors,Honduras,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,MAR,MAR,19,UC / Single Minors,Honduras,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,17,UC / Single Minors,Honduras,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,8,UC / Single Minors,Honduras,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,17,UC / Single Minors,Honduras,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,10,UC / Single Minors,Honduras,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,6,UC / Single Minors,Honduras,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,1097,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,MAR,MAR,334,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,261,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,183,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,181,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,104,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,34,FMUA,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,521,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAR,MAR,138,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,98,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,94,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,84,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,66,Single Adults,Honduras,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,41,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,100529,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAR,MAR,15559,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,13692,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,11726,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,17856,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,19918,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,21778,%many-values%,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,17180,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,MAR,MAR,3388,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,2760,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,1943,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,2585,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,3364,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,3140,UC / Single Minors,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,36968,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAR,MAR,3680,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,3610,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,3644,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,7014,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,8601,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,10419,FMUA,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,46381,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,8491,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,7322,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,6139,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,8257,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,7953,Single Adults,Honduras,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,8219,Single Adults,Honduras,all
%all%,%all%,%all%,%all%,%all%,%all%,102259,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,MAR,MAR,16063,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,FEB,FEB,14078,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,JAN,JAN,12011,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,DEC,DEC,18141,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,NOV,NOV,20106,%many-values%,Honduras,all
%all%,%all%,%all%,%all%,OCT,OCT,21860,%many-values%,Honduras,all
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,1598,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,MAR,MAR,470,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,361,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,272,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,268,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,163,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,64,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,8,Accompanied Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAR,MAR,1,Accompanied Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,3,Accompanied Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,4,Accompanied Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,77,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,MAR,MAR,19,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,17,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,8,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,17,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,10,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,6,UC / Single Minors,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,1097,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,MAR,MAR,334,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,261,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,183,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,181,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,104,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,34,FMUA,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,416,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAR,MAR,116,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,80,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,81,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,70,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,45,Single Adults,Honduras,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,24,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,32638,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAR,MAR,4848,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,3914,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,2892,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,5746,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,7302,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,7936,%many-values%,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,17179,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,MAR,MAR,3388,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,2759,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,1943,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,2585,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,3364,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,3140,UC / Single Minors,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,12443,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAR,MAR,819,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,692,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,607,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,2625,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,3403,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,4297,FMUA,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,3016,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,641,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,463,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,342,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,536,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,535,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,499,Single Adults,Honduras,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,34236,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,MAR,MAR,5318,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,FEB,FEB,4275,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,3164,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,6014,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,7465,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,8000,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,132,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,MAR,MAR,34,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,25,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,13,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,17,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,25,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,18,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,27,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAR,MAR,12,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,7,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,3,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,4,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,1,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,105,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAR,MAR,22,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,18,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,13,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,14,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,21,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,17,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,67891,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAR,MAR,10711,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,9778,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,8834,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,12110,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,12616,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,13842,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,1,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,1,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,24525,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAR,MAR,2861,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,2918,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,3037,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,4389,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,5198,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,6122,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,43365,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,7850,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,6859,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,5797,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,7721,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,7418,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,7720,Single Adults,Honduras,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,68023,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,MAR,MAR,10745,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,9803,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,8847,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,12127,%many-values%,Honduras,Title 42
