Component-value,Component-alias,Demographic-value,Demographic-alias,Month (abbv)-value,Month (abbv)-alias,SUM(Encounter Count)-alias,ATTR(Demographic (copy))-alias,Citizenship Grouping,Title of Authority
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,377,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,484,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,476,Single Adults,Honduras,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,576,Single Adults,Honduras,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,25167,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,4648,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,6621,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,6818,%many-values%,Honduras,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,7080,%many-values%,Honduras,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,142,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,37,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,55,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,18,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,32,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,42,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,7,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,27,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,1,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,7,Accompanied Minors,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,100,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,30,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,28,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,17,Single Adults,Honduras,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,25,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,26215,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,6310,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,6599,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,6318,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,6988,%many-values%,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,1,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,1,UC / Single Minors,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,5359,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,966,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,1739,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,1252,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,1402,FMUA,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,20855,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,5344,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,4860,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,5065,Single Adults,Honduras,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,5586,Single Adults,Honduras,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,26357,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,6347,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,6654,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,6336,%many-values%,Honduras,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,7020,%many-values%,Honduras,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,41200,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,9813,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,11622,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,10335,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,9430,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,813,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,191,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,226,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,194,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,202,Accompanied Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,1001,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,229,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,293,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,233,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,246,UC / Single Minors,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,19649,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,4135,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,6050,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,5122,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,4342,FMUA,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,19737,Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,5258,Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,5053,Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,4786,Single Adults,Mexico,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,4640,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,194652,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,52091,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,36753,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,49017,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,56791,%many-values%,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,7840,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,2191,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,1583,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,1884,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,2182,UC / Single Minors,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,13868,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,4485,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,3556,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,3081,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,2746,FMUA,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,172944,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,45415,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,31614,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,44052,Single Adults,Mexico,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,51863,Single Adults,Mexico,all
%all%,%all%,%all%,%all%,%all%,%all%,235852,%many-values%,Mexico,all
%all%,%all%,%all%,%all%,JAN,JAN,61904,%many-values%,Mexico,all
%all%,%all%,%all%,%all%,DEC,DEC,48375,%many-values%,Mexico,all
%all%,%all%,%all%,%all%,NOV,NOV,59352,%many-values%,Mexico,all
%all%,%all%,%all%,%all%,OCT,OCT,66221,%many-values%,Mexico,all
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,34480,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,8286,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,9959,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,8626,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,7609,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,250,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,83,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,63,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,56,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,48,Accompanied Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,1001,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,229,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,293,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,233,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,246,UC / Single Minors,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,19649,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,4135,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,6050,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,5122,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,4342,FMUA,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,13580,Single Adults,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,3839,Single Adults,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,3553,Single Adults,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,3215,Single Adults,Mexico,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,2973,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,42088,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,15228,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,12316,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,7309,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,7235,%many-values%,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,7833,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,2188,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,1582,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,1881,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,2182,UC / Single Minors,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,7684,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,3006,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,2160,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,1435,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,1083,FMUA,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,26571,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,10034,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,8574,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,3993,Single Adults,Mexico,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,3970,Single Adults,Mexico,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,76568,%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,23514,%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,22275,%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,15935,%many-values%,Mexico,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,14844,%many-values%,Mexico,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,6720,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,1527,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,1663,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,1709,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,1821,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,563,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,108,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,163,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,138,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,154,Accompanied Minors,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,6157,Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,1419,Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,1500,Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,1571,Single Adults,Mexico,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,1667,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,152564,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,36863,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,24437,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,41708,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,49556,%many-values%,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,7,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,3,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,1,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,3,UC / Single Minors,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,6184,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,1479,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,1396,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,1646,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,1663,FMUA,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,146373,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,35381,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,23040,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,40059,Single Adults,Mexico,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,47893,Single Adults,Mexico,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,159284,%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,38390,%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,26100,%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,43417,%many-values%,Mexico,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,51377,%many-values%,Mexico,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,54706,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,15136,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,14392,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,12943,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,12235,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,114,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,21,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,33,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,27,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,33,Accompanied Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,201,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,63,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,54,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,52,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,32,UC / Single Minors,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,25610,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,6711,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,7694,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,5734,FMUA,Other,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,5471,FMUA,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,28781,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,8341,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,6611,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,7130,Single Adults,Other,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,6699,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,455967,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,52554,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,156189,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,129425,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,117799,%many-values%,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,5827,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,906,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,1966,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,1623,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,1332,UC / Single Minors,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,152201,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,18256,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,51976,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,42498,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,39471,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,297939,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,33392,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,102247,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,85304,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,76996,Single Adults,Other,all
%all%,%all%,%all%,%all%,%all%,%all%,510673,%many-values%,Other,all
%all%,%all%,%all%,%all%,JAN,JAN,67690,%many-values%,Other,all
%all%,%all%,%all%,%all%,DEC,DEC,170581,%many-values%,Other,all
%all%,%all%,%all%,%all%,NOV,NOV,142368,%many-values%,Other,all
%all%,%all%,%all%,%all%,OCT,OCT,130034,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,54137,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,15045,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,14218,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,12808,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,12066,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,31,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,9,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,8,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,9,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,5,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,201,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,63,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,54,UC / Single Minors,Other,Title 8
